wav,TE0,TE1,ref
1566.86,-40.6791687,-46.01722336,-42.09768295
1566.87,-40.78462982,-46.47048187,-42.02208328
1566.88,-40.90543747,-46.70436478,-42.04489517
1566.89,-40.94013977,-46.9785881,-42.19585419
1566.9,-40.94526291,-47.33636093,-42.3669548
1566.91,-41.11440659,-47.89087677,-42.28102112
1566.92,-41.28978729,-48.41643524,-42.28085327
1566.93,-41.4066391,-48.7413559,-42.28495026
1566.94,-41.64034271,-49.26103973,-42.34792709
1566.95,-41.85549164,-49.92306137,-42.2873497
1566.96,-41.92045212,-50.40887451,-42.260849
1566.97,-41.92023849,-50.87844849,-42.23364258
1566.98,-42.05009842,-51.37860107,-42.30283356
1566.99,-42.12968826,-51.71969986,-42.18373108
1567,-42.10500717,-52.09355927,-42.08411789
1567.01,-42.04957581,-52.53978348,-42.15499496
1567.02,-42.06175613,-53.00871277,-42.2514267
1567.03,-42.06702042,-53.3773613,-42.10772705
1567.04,-42.05963135,-53.61845016,-42.15944672
1567.05,-41.91399384,-53.90886688,-42.22181702
1567.06,-41.96962738,-54.182724,-42.0832634
1567.07,-41.8911972,-54.40207672,-42.04942322
1567.08,-41.61051178,-54.49993515,-42.21525955
1567.09,-41.50649643,-54.55815887,-42.22037506
1567.1,-41.50498962,-54.72125626,-42.04601669
1567.11,-41.22252655,-54.68913651,-42.13731384
1567.12,-40.94865036,-54.63737488,-42.13317871
1567.13,-40.88328552,-54.69429398,-42.20087051
1567.14,-40.71388245,-54.6178627,-42.28286362
1567.15,-40.5451889,-54.56586075,-42.3181076
1567.16,-40.4054985,-54.50909042,-42.4393158
1567.17,-40.33003616,-54.4442215,-42.48240662
1567.18,-40.27080917,-54.39525986,-42.24474335
1567.19,-40.17777634,-54.25802612,-42.30060577
1567.2,-40.14488983,-54.13743591,-42.36370468
1567.21,-40.20434952,-54.04521942,-42.20915985
1567.22,-40.28377533,-53.89067841,-42.12669754
1567.23,-40.23520279,-53.66120911,-42.10399628
1567.24,-40.19367981,-53.45669556,-42.12413406
1567.25,-40.32019043,-53.27101135,-41.8622818
1567.26,-40.31567383,-53.13263321,-41.86299515
1567.27,-40.3277359,-52.82027435,-41.8438797
1567.28,-40.50182724,-52.58242798,-41.63338852
1567.29,-40.57462692,-52.38983917,-41.56446838
1567.3,-40.61193848,-52.06093979,-41.67079926
1567.31,-40.81916046,-51.83940887,-41.64067078
1567.32,-41.12103653,-51.68114471,-41.53437042
1567.33,-41.17153549,-51.4062767,-41.38364029
1567.34,-41.38076401,-51.24206924,-41.37786102
1567.35,-41.62106705,-51.10632324,-41.46237564
1567.36,-41.93372345,-50.99275208,-41.35100555
1567.37,-42.09045029,-50.84404373,-41.3332634
1567.38,-42.18089676,-50.68043518,-41.49259186
1567.39,-42.32231903,-50.56040192,-41.62426758
1567.4,-42.56231308,-50.53253174,-41.64821625
1567.41,-42.65527344,-50.49724579,-41.77420044
1567.42,-42.6108017,-50.31145477,-41.95476532
1567.43,-42.79370499,-50.18739319,-42.02478027
1567.44,-42.88095093,-50.02025986,-42.0672226
1567.45,-42.88755798,-49.86529922,-42.46038437
1567.46,-42.96945572,-49.64950562,-42.61519623
1567.47,-43.13663864,-49.47138596,-42.65694427
1567.48,-43.19110107,-49.16942215,-42.82373428
1567.49,-43.18053055,-48.86474991,-43.0340538
1567.5,-43.36224365,-48.8071022,-43.12551117
1567.51,-43.46778107,-48.64632034,-43.10541916
1567.52,-43.34233856,-48.28623581,-43.26719284
1567.53,-43.3976593,-47.95211029,-43.4053421
1567.54,-43.41846085,-47.71199036,-43.48492432
1567.55,-43.48324585,-47.57219315,-43.36578369
1567.56,-43.57801819,-47.33724594,-43.41722107
1567.57,-43.68656921,-47.06011963,-43.60167694
1567.58,-43.83200836,-46.87208939,-43.52040482
1567.59,-43.98010254,-46.61862564,-43.17431259
1567.6,-43.93646622,-46.32354736,-43.29331589
1567.61,-44.08387375,-46.07500458,-43.2610321
1567.62,-44.30217361,-45.8898468,-42.95000458
1567.63,-44.41568756,-45.69340515,-42.89198685
1567.64,-44.4955101,-45.413414,-42.83943558
1567.65,-44.6023407,-45.2306366,-42.64176559
1567.66,-44.82750702,-45.18228149,-42.50140762
1567.67,-44.82488632,-44.84887695,-42.44678497
1567.68,-44.93474579,-44.64238739,-42.33928299
1567.69,-45.14174271,-44.60315323,-42.25554276
1567.7,-45.14073181,-44.42521667,-42.20117188
1567.71,-45.22783661,-44.2269783,-42.23397064
1567.72,-45.55646515,-44.23265457,-42.22663116
1567.73,-45.83856964,-44.2155838,-42.15742493
1567.74,-45.97263336,-44.09285355,-41.97206879
1567.75,-45.97634125,-43.97076797,-42.08587265
1567.76,-46.1146698,-44.01612091,-42.1761322
1567.77,-46.35637283,-44.01654434,-41.95377731
1567.78,-46.44732666,-44.00479889,-41.92918015
1567.79,-46.55655289,-44.02398682,-42.1630249
1567.8,-46.70547867,-44.08055496,-42.01134491
1567.81,-46.82712555,-44.23232269,-41.90870667
1567.82,-46.99343872,-44.26718521,-41.98234177
1567.83,-47.17734146,-44.33640289,-42.03637695
1567.84,-47.49468613,-44.51493454,-42.03414536
1567.85,-47.77508163,-44.66915131,-42.10894775
1567.86,-47.860466,-44.71147537,-42.26715469
1567.87,-48.33221054,-45.02736282,-42.34180832
1567.88,-48.69594955,-45.28706741,-42.46186066
1567.89,-48.94930267,-45.23717499,-42.53227234
1567.9,-49.30463409,-45.34519958,-42.60800171
1567.91,-49.6533165,-45.56468964,-42.7270546
1567.92,-49.91226959,-45.60467148,-42.77649689
1567.93,-50.12907791,-45.63669968,-42.9558754
1567.94,-50.60192871,-45.7096405,-43.2686882
1567.95,-51.02554703,-45.7521553,-43.27828598
1567.96,-51.2640152,-45.77154922,-43.19485092
1567.97,-51.64541245,-45.66789627,-43.43809509
1567.98,-52.1327095,-45.5259552,-43.61279678
1567.99,-52.73472595,-45.588974,-43.45938873
1568,-53.39463043,-45.48790359,-43.49625778
1568.01,-53.69208908,-45.07025909,-43.66804123
1568.02,-54.35632706,-44.97934723,-43.67279053
1568.03,-54.98909378,-44.79208755,-43.63603973
1568.04,-55.51905823,-44.49708176,-43.5447197
1568.05,-56.0316925,-44.26710129,-43.38237762
1568.06,-56.55144501,-44.17321777,-43.17669678
1568.07,-57.03469849,-44.06231689,-43.05246353
1568.08,-57.44365692,-43.75091553,-42.91470337
1568.09,-57.94989395,-43.71863937,-42.77610779
1568.1,-58.32152557,-43.60670853,-42.57455826
1568.11,-58.64913177,-43.54324341,-42.42614746
1568.12,-58.82033539,-43.43089294,-42.43733215
1568.13,-59.01313019,-43.39897156,-42.35687256
1568.14,-59.08414078,-43.4168396,-42.1799202
1568.15,-59.00273895,-43.34883118,-42.05395508
1568.16,-58.78167725,-43.21895981,-42.20481491
1568.17,-58.59079742,-43.33889389,-42.15958786
1568.18,-58.37420654,-43.45513153,-42.06076431
1568.19,-57.91549683,-43.35548401,-42.16300201
1568.2,-57.36112213,-43.34487152,-42.27780151
1568.21,-57.01681519,-43.56290436,-42.379879
1568.22,-56.61927414,-43.70026016,-42.53282928
1568.23,-55.93307114,-43.74626541,-42.6199379
1568.24,-55.45539856,-43.90399933,-42.78294373
1568.25,-54.8998909,-44.03636932,-43.04645157
1568.26,-54.42489624,-44.01820374,-43.24242401
1568.27,-53.90219116,-44.10943604,-43.42949677
1568.28,-53.5409317,-44.47816467,-43.52898407
1568.29,-53.02285385,-44.59754181,-43.61458206
1568.3,-52.36648178,-44.69848251,-43.74015045
1568.31,-51.98836136,-44.79967499,-43.90194702
1568.32,-51.64759445,-44.95033264,-43.91550446
1568.33,-51.37678528,-45.06424332,-43.80422211
1568.34,-51.01970291,-45.14995575,-44.01960754
1568.35,-50.55932236,-45.31026459,-44.22409821
1568.36,-50.31725311,-45.48956299,-43.92860031
1568.37,-50.08627701,-45.52116776,-43.89577103
1568.38,-49.76509094,-45.51289368,-44.05215454
1568.39,-49.58514404,-45.69943237,-44.00612259
1568.4,-49.40398788,-45.89131927,-43.95671844
1568.41,-49.22602463,-45.88429642,-43.87541199
1568.42,-49.06941605,-45.84238815,-43.80385971
1568.43,-48.93416595,-46.06429291,-43.70312119
1568.44,-48.742939,-46.21967316,-43.623909
1568.45,-48.51470184,-46.26717758,-43.51134491
1568.46,-48.30661392,-46.40909195,-43.43136215
1568.47,-48.22028351,-46.47120285,-43.37609863
1568.48,-48.09525299,-46.42921448,-43.32345963
1568.49,-47.95370102,-46.4394989,-43.28184891
1568.5,-47.88103104,-46.55564117,-43.40521622
1568.51,-47.65658951,-46.50209808,-43.18107224
1568.52,-47.55871201,-46.55207062,-43.0610733
1568.53,-47.36909866,-46.53075027,-43.2230072
1568.54,-47.24186707,-46.54897308,-43.06125641
1568.55,-47.24682617,-46.64955902,-42.92946243
1568.56,-46.93154526,-46.49011993,-43.0833931
1568.57,-46.53045273,-46.2362175,-43.16904068
1568.58,-46.64326096,-46.41691971,-43.06936646
1568.59,-46.43221283,-46.33609772,-42.96374512
1568.6,-45.98668671,-46.04449844,-43.02740479
1568.61,-45.73867798,-45.96033478,-43.04943848
1568.62,-45.54043579,-45.88660431,-43.06972885
1568.63,-45.30095291,-45.83959961,-43.13610458
1568.64,-45.01438141,-45.74459457,-43.18119049
1568.65,-44.82715607,-45.7048645,-43.30497742
1568.66,-44.64730072,-45.64068604,-43.4180603
1568.67,-44.50322723,-45.6266098,-43.45858765
1568.68,-44.31036377,-45.62015533,-43.63712692
1568.69,-44.19968414,-45.69122314,-43.77975464
1568.7,-44.04614639,-45.79584503,-43.78334427
1568.71,-43.88413239,-45.8428688,-44.1139679
1568.72,-43.63375092,-45.90513992,-44.38005447
1568.73,-43.57289505,-46.00878143,-44.37538528
1568.74,-43.55729675,-46.10428238,-44.55875397
1568.75,-43.31417465,-46.11851501,-44.8007431
1568.76,-43.31921387,-46.37963104,-44.8153038
1568.77,-43.4214859,-46.75127792,-44.76445007
1568.78,-43.25915909,-46.73466492,-44.86166763
1568.79,-43.1810112,-46.97585297,-44.93819809
1568.8,-43.33919525,-47.52293015,-44.94904327
1568.81,-43.3949852,-47.86071777,-44.86087418
1568.82,-43.41068268,-48.21912384,-44.68877411
1568.83,-43.45307159,-48.53475571,-44.61618805
1568.84,-43.5633049,-49.00014877,-44.53226852
1568.85,-43.59799194,-49.45172882,-44.11791229
1568.86,-43.68281937,-49.98279953,-43.99345398
1568.87,-43.69160461,-50.31614685,-43.89302826
1568.88,-43.71057129,-50.72629166,-43.77210999
1568.89,-43.74344635,-51.00780869,-43.55573273
1568.9,-43.7653656,-51.16530228,-43.47816086
1568.91,-43.80275726,-51.6542244,-43.38263702
1568.92,-44.07055283,-51.96266556,-43.10520935
1568.93,-43.98334503,-52.19474792,-42.92649841
1568.94,-43.86175537,-52.37472534,-42.99367905
1568.95,-44.03951645,-52.84236526,-42.87026978
1568.96,-44.03367615,-52.97190475,-42.79424667
1568.97,-43.83019257,-52.97764206,-42.86032486
1568.98,-43.7258606,-52.9483757,-42.88068008
1568.99,-43.77858734,-53.01635361,-42.90995026
1569,-43.53555298,-52.89444733,-42.81520844
1569.01,-43.29860306,-52.75767517,-42.8924942
1569.02,-43.17349625,-52.66447449,-43.06806564
1569.03,-42.95307159,-52.58204269,-43.09137344
1569.04,-42.78978729,-52.50349045,-43.07201004
1569.05,-42.61670685,-52.4550705,-43.35256958
1569.06,-42.42821121,-52.41147614,-43.40393448
1569.07,-42.27054977,-52.3992691,-43.47618103
1569.08,-42.15078735,-52.42905426,-43.43656158
1569.09,-41.99479294,-52.49604797,-43.69662094
1569.1,-41.93877029,-52.57794571,-43.65091324
1569.11,-41.87431717,-52.73201752,-43.61832047
1569.12,-41.59482956,-52.82198334,-43.91941833
1569.13,-41.40016174,-53.06332397,-44.10668564
1569.14,-41.39666748,-53.28720093,-43.93421936
1569.15,-41.25860214,-53.41240311,-44.01661682
1569.16,-41.10587692,-53.57671738,-44.07355499
1569.17,-41.18079376,-53.7916832,-44.09938049
1569.18,-41.20426559,-54.05644226,-44.09076691
1569.19,-41.08493042,-54.18115616,-44.09770203
1569.2,-41.15636063,-54.35908508,-44.15724945
1569.21,-41.25230408,-54.54323578,-44.17450714
1569.22,-41.3433609,-54.62703705,-44.15158081
1569.23,-41.49396133,-54.66361618,-44.18677521
1569.24,-41.60739517,-54.71634674,-44.34719849
1569.25,-41.75422287,-54.72371674,-44.30030441
1569.26,-41.91021347,-54.73163986,-44.30053711
1569.27,-42.04273987,-54.72134018,-44.42121124
1569.28,-42.20787811,-54.71203613,-44.57133865
1569.29,-42.35943604,-54.71034622,-44.37491226
1569.3,-42.46577072,-54.68185425,-44.48199844
1569.31,-42.57084656,-54.61541367,-44.57600021
1569.32,-42.84828568,-54.61155319,-44.48517227
1569.33,-43.30536652,-54.53290176,-44.47171783
1569.34,-43.30789566,-54.36291504,-44.47932816
1569.35,-43.49885559,-54.20248413,-44.4479599
1569.36,-43.83549118,-54.01744843,-44.47509003
1569.37,-43.87750626,-53.76754379,-44.40010452
1569.38,-43.94102478,-53.38417435,-44.40204239
1569.39,-44.25998688,-53.1292038,-44.49325562
1569.4,-44.34306335,-52.75175095,-44.55208969
1569.41,-44.36950684,-52.19288254,-44.41052628
1569.42,-44.27749252,-51.60682297,-44.52865219
1569.43,-44.35126495,-51.29156494,-44.67360306
1569.44,-44.35068512,-51.02192688,-44.56654739
1569.45,-44.32147598,-50.52045059,-44.58194733
1569.46,-44.20772934,-49.91297913,-44.66978073
1569.47,-44.19475555,-49.55179214,-44.63173676
1569.48,-44.22677612,-49.22839355,-44.60247803
1569.49,-44.21882629,-48.84428024,-44.77207565
1569.5,-44.06884766,-48.26808167,-44.86191559
1569.51,-44.20244598,-47.99356079,-44.87519073
1569.52,-44.10750198,-47.59841156,-44.96773529
1569.53,-44.01633835,-47.30569077,-45.06262589
1569.54,-44.13062668,-47.11148453,-45.23517609
1569.55,-44.18173218,-46.86490631,-45.36965179
1569.56,-44.07751465,-46.5389061,-45.258255
1569.57,-44.02759933,-46.27033234,-45.2896347
1569.58,-44.12572861,-46.1162796,-45.39230728
1569.59,-44.1344986,-45.98156357,-45.10475922
1569.6,-44.14385605,-45.80264664,-44.92835236
1569.61,-44.21383667,-45.687603,-45.10210037
1569.62,-44.28774261,-45.59996796,-44.80056763
1569.63,-44.35957336,-45.59762955,-44.46102142
1569.64,-44.41958618,-45.46451187,-44.48156357
1569.65,-44.50740433,-45.4248085,-44.45433044
1569.66,-44.70868301,-45.48015594,-44.29699707
1569.67,-44.85484695,-45.49711609,-44.13166809
1569.68,-44.87348938,-45.49272537,-44.10036469
1569.69,-45.00043488,-45.51616287,-44.05794525
1569.7,-45.32373428,-45.71342087,-43.99126816
1569.71,-45.35014725,-45.76194763,-43.99439621
1569.72,-45.67191696,-45.94355392,-43.92054367
1569.73,-45.86489105,-46.11839676,-43.96609116
1569.74,-46.05052185,-46.21335983,-43.94377899
1569.75,-46.26185226,-46.34371185,-43.93808365
1569.76,-46.61355972,-46.57682037,-44.10359192
1569.77,-46.95932388,-46.77327347,-44.17619324
1569.78,-47.14128494,-46.90434265,-44.1843338
1569.79,-47.34440613,-46.96443939,-44.45033646
1569.8,-47.69656754,-47.0854454,-44.63816833
1569.81,-48.02635193,-47.2038269,-44.58792114
1569.82,-48.41955185,-47.27892303,-44.73353577
1569.83,-48.49674988,-46.970047,-45.14031219
1569.84,-48.86114883,-47.09014893,-45.25543976
1569.85,-49.33473206,-47.04312515,-45.23953247
1569.86,-49.62732315,-46.73230362,-45.38054276
1569.87,-49.93422699,-46.37076569,-45.64916229
1569.88,-50.37504196,-46.3484726,-45.83374405
1569.89,-50.78152847,-46.1561203,-45.85770416
1569.9,-51.03615952,-45.6869812,-45.79259491
1569.91,-51.35984039,-45.39922333,-45.86861801
1569.92,-51.55182648,-45.03216171,-46.01867676
1569.93,-51.62524414,-44.63922882,-45.83332443
1569.94,-51.79405594,-44.32374954,-45.84381485
1569.95,-52.0457077,-43.9692955,-45.79639816
1569.96,-52.2836647,-43.70899963,-45.65327072
1569.97,-52.51770401,-43.52864075,-45.47193146
1569.98,-52.63664627,-43.17119598,-45.4397049
1569.99,-52.82013321,-42.95505142,-45.37309265
1570,-53.0977478,-42.88846207,-45.24276352
1570.01,-53.28918839,-42.74637604,-45.29366302
1570.02,-53.57336807,-42.61922836,-45.36014557
1570.03,-53.98642731,-42.6620369,-45.2123642
1570.04,-54.24027252,-42.59174728,-45.12837601
1570.05,-54.44422913,-42.54960632,-45.04898453
1570.06,-54.81939697,-42.62115479,-45.0679245
1570.07,-55.17285156,-42.74258804,-45.00214767
1570.08,-55.39870834,-42.72245026,-44.77622604
1570.09,-55.70350266,-42.79309845,-44.66726303
1570.1,-56.12789917,-42.9982872,-44.67615891
1570.11,-56.54533005,-43.13153458,-44.48274994
1570.12,-56.92005539,-43.35508347,-44.20526123
1570.13,-57.31466293,-43.6101265,-44.18484497
1570.14,-57.72486496,-43.81793213,-44.09656525
1570.15,-58.09322357,-44.15296936,-43.96630096
1570.16,-58.40259933,-44.43332291,-43.90179825
1570.17,-58.50276947,-44.64435577,-43.96962738
1570.18,-58.79161835,-45.17614746,-43.85323334
1570.19,-58.90136719,-45.5611763,-43.78846741
1570.2,-58.46447754,-45.68939209,-43.76696396
1570.21,-58.25421524,-45.96334839,-43.70534515
1570.22,-57.92165375,-46.37354279,-43.70593262
1570.23,-57.41438293,-46.51160049,-43.69329071
1570.24,-56.67948532,-46.60109329,-43.72647095
1570.25,-56.06723404,-46.73778152,-43.84383011
1570.26,-55.36458588,-46.79099655,-43.87552643
1570.27,-54.78930664,-46.84397125,-43.9659996
1570.28,-54.24422455,-46.86906433,-44.13570404
1570.29,-53.77875519,-46.80204773,-44.25695801
1570.3,-53.21881866,-46.75418854,-44.27209473
1570.31,-52.66568756,-46.58841705,-44.42290497
1570.32,-51.96026993,-46.31665802,-44.80210876
1570.33,-51.65454865,-46.26530838,-44.88311386
1570.34,-51.38256073,-46.22155762,-44.91043472
1570.35,-50.88587189,-46.03833008,-45.02973938
1570.36,-50.473629,-45.92277527,-45.11422348
1570.37,-50.34394455,-45.9258461,-45.16547775
1570.38,-50.17549515,-45.83946609,-45.29158783
1570.39,-49.75272369,-45.74239349,-45.2070961
1570.4,-49.39237595,-45.69734192,-45.34211731
1570.41,-49.10507965,-45.70068741,-45.23220444
1570.42,-48.87487411,-45.65630341,-45.04206467
1570.43,-48.59585571,-45.63016129,-45.0057869
1570.44,-48.41458893,-45.70173645,-44.89801025
1570.45,-48.23971176,-45.82104111,-44.74439621
1570.46,-47.97193527,-45.87364197,-44.63928604
1570.47,-47.66552734,-45.86026001,-44.6058197
1570.48,-47.66547012,-45.98108673,-44.47356033
1570.49,-47.49051285,-46.13015366,-44.3307724
1570.5,-47.26220322,-46.1432457,-44.38268661
1570.51,-47.14954758,-46.34082413,-44.36948776
1570.52,-47.16213226,-46.61912918,-44.34676361
1570.53,-47.07494354,-46.64881134,-44.36636353
1570.54,-46.86102295,-46.6931076,-44.43949509
1570.55,-46.76561356,-46.90113449,-44.54390717
1570.56,-46.75514984,-47.07679367,-44.6865654
1570.57,-46.53779602,-47.10302734,-44.6806488
1570.58,-46.382267,-47.21846008,-44.76861191
1570.59,-46.42441559,-47.41502762,-44.9078598
1570.6,-46.45307541,-47.6072197,-44.90779114
1570.61,-46.33478928,-47.69938278,-45.04780579
1570.62,-46.30186462,-47.76615524,-45.22835922
1570.63,-46.26340103,-47.90846252,-45.23259354
1570.64,-46.24230576,-48.03652191,-45.2557869
1570.65,-46.11626053,-48.07460785,-45.4029274
1570.66,-46.08340836,-48.20856857,-45.54040146
1570.67,-46.17728806,-48.41136551,-45.29447556
1570.68,-46.03427505,-48.46247864,-45.34918213
1570.69,-45.86548233,-48.5057373,-45.49362183
1570.7,-45.86381912,-48.78681183,-45.47727966
1570.71,-45.85502625,-48.96684647,-45.48620605
1570.72,-45.70077133,-49.06703568,-45.38759995
1570.73,-45.52016449,-49.25058746,-45.42391968
1570.74,-45.55538559,-49.5479126,-45.40726471
1570.75,-45.51888275,-49.76134109,-45.35010147
1570.76,-45.42586517,-49.9307518,-45.36040115
1570.77,-45.43400192,-50.16659546,-45.37014771
1570.78,-45.38421631,-50.38330078,-45.32340622
1570.79,-45.23760986,-50.5745697,-45.27527618
1570.8,-45.10097885,-50.80341339,-45.32122803
1570.81,-45.04371643,-51.13848877,-45.4810524
1570.82,-45.07139206,-51.39207077,-45.33418655
1570.83,-45.01421738,-51.58908463,-45.314888
1570.84,-44.76979828,-51.78175735,-45.44257355
1570.85,-44.70458984,-52.09554291,-45.48800278
1570.86,-44.75990295,-52.44751358,-45.42358017
1570.87,-44.64141083,-52.62517166,-45.65180588
1570.88,-44.39464951,-52.75176239,-45.74777222
1570.89,-44.48808289,-53.04343414,-45.72761154
1570.9,-44.42394638,-53.14411163,-45.7416954
1570.91,-44.38905334,-53.199646,-45.8430481
1570.92,-44.37634277,-53.27078629,-45.90291595
1570.93,-44.38188171,-53.34152222,-45.87811279
1570.94,-44.28139114,-53.40869904,-45.79768372
1570.95,-44.16630173,-53.39202118,-45.833004
1570.96,-44.10735321,-53.37661362,-45.87939453
1570.97,-44.18547058,-53.43739319,-45.83727264
1570.98,-44.21402359,-53.46567154,-45.72852707
1570.99,-44.14035416,-53.4528389,-45.83231354
1571,-44.12417221,-53.47783279,-45.80987167
1571.01,-44.20945358,-53.50026321,-45.7773819
1571.02,-44.11148453,-53.57668304,-45.95273209
1571.03,-43.98496246,-53.67557526,-46.13389587
1571.04,-44.07808304,-53.79840469,-46.19675064
1571.05,-44.15766525,-53.93638611,-46.26714325
1571.06,-43.98324966,-54.09910583,-46.42444229
1571.07,-44.01893616,-54.29111099,-46.53275681
1571.08,-44.22061157,-54.5749321,-46.5503006
1571.09,-44.07688141,-54.85706711,-46.65375137
1571.1,-44.02020645,-55.14001465,-46.7175827
1571.11,-44.05194855,-55.50530243,-46.66902542
1571.12,-44.08586121,-55.8461113,-46.63376236
1571.13,-44.13281631,-56.20767212,-46.53256607
1571.14,-44.12292099,-56.55078125,-46.64078903
1571.15,-44.21577835,-57.00033951,-46.59765625
1571.16,-44.27636719,-57.35255051,-46.21376419
1571.17,-44.21084595,-57.46652603,-46.14222717
1571.18,-44.19947433,-57.45085907,-46.1822319
1571.19,-44.31396484,-57.48564529,-46.02151489
1571.2,-44.39981842,-57.31684875,-45.84787369
1571.21,-44.3205452,-57.07681274,-45.70253372
1571.22,-44.39833832,-56.75450897,-45.54417038
1571.23,-44.66762924,-56.44732666,-45.33779144
1571.24,-44.71437836,-56.1190834,-45.1775322
1571.25,-44.67554855,-55.78033829,-44.98574829
1571.26,-44.86349869,-55.48549271,-44.88852692
1571.27,-44.91086578,-55.15370178,-44.70869446
1571.28,-44.92500305,-54.87313843,-44.54492188
1571.29,-45.10691452,-54.58771515,-44.50028992
1571.3,-45.29743576,-54.29909897,-44.47933197
1571.31,-45.32804489,-54.05450058,-44.2821312
1571.32,-45.41868973,-53.80039597,-44.21376038
1571.33,-45.42440414,-53.54201508,-44.27198029
1571.34,-45.54176712,-53.33866119,-44.22201538
1571.35,-45.65690994,-53.17061234,-44.17997742
1571.36,-45.6360054,-52.99186707,-44.31173325
1571.37,-45.56210327,-52.75799942,-44.38272476
1571.38,-45.68814087,-52.664814,-44.38876724
1571.39,-45.68089294,-52.47639084,-44.44451141
1571.4,-45.65458298,-52.25258255,-44.58999634
1571.41,-45.7939949,-52.10381317,-44.67746353
1571.42,-45.78731537,-51.94033432,-44.73960876
1571.43,-45.66409302,-51.66512299,-44.79629135
1571.44,-45.7334137,-51.4294281,-44.89145279
1571.45,-45.84530258,-51.24888992,-45.03539276
1571.46,-45.75121307,-50.86748505,-44.98103714
1571.47,-45.77020645,-50.68870544,-44.99947357
1571.48,-45.78936005,-50.58029175,-45.16892624
1571.49,-45.81986237,-50.34455109,-45.07950974
1571.5,-45.88682556,-50.19331741,-45.01356506
1571.51,-45.78370667,-49.94220352,-45.21125031
1571.52,-45.70241547,-49.70587158,-45.31907654
1571.53,-45.80662918,-49.67364883,-45.28987122
1571.54,-45.80826569,-49.50234222,-45.35181427
1571.55,-45.71244049,-49.25654602,-45.48455811
1571.56,-45.848423,-49.11872101,-45.54818726
1571.57,-45.99145508,-49.08927155,-45.593647
1571.58,-45.90889359,-48.93757629,-45.66572189
1571.59,-45.98947144,-48.82341766,-45.79127884
1571.6,-46.11288452,-48.79917526,-45.81728745
1571.61,-46.11601639,-48.69865417,-45.84690475
1571.62,-46.22377777,-48.72665024,-45.87760544
1571.63,-46.39080429,-48.76947403,-45.9723053
1571.64,-46.50911713,-48.77000809,-45.94128036
1571.65,-46.60400009,-48.75704956,-45.88695908
1571.66,-46.8567276,-48.85520935,-46.03853226
1571.67,-47.01015854,-48.87014008,-46.10454559
1571.68,-47.21459961,-48.86138535,-45.93581772
1571.69,-47.38349915,-48.92858124,-46.00957108
1571.7,-47.46817398,-48.90161896,-46.1347084
1571.71,-47.79914856,-49.01675797,-46.15442657
1571.72,-48.15726852,-49.14317322,-46.03117752
1571.73,-48.30472946,-49.00084305,-46.03108597
1571.74,-48.64364624,-48.97446442,-45.98772049
1571.75,-49.14225006,-49.04717636,-46.00993729
1571.76,-49.37097168,-49.03052521,-45.90843201
1571.77,-49.63208771,-48.94936371,-45.84228516
1571.78,-50.00017548,-48.89798355,-45.85121536
1571.79,-50.38793182,-48.84200287,-45.80971909
1571.8,-50.63127518,-48.63185501,-45.66789246
1571.81,-51.02825928,-48.50148392,-45.68265533
1571.82,-51.16369247,-48.39225006,-45.73693848
1571.83,-51.38412094,-48.12171555,-45.68777466
1571.84,-51.65685654,-47.86102295,-45.7109642
1571.85,-51.87237549,-47.37973404,-45.86053085
1571.86,-52.16929626,-47.01346588,-45.92298889
1571.87,-52.43095016,-46.92268753,-45.92214584
1571.88,-52.57743454,-46.41757202,-46.08058167
1571.89,-52.77836227,-45.89599228,-46.19391632
1571.9,-53.1464119,-45.70875931,-46.19920731
1571.91,-53.33755493,-45.46484756,-46.19423294
1571.92,-53.48423767,-45.11172867,-46.32388306
1571.93,-53.79085159,-44.90859222,-46.48960114
1571.94,-54.04724884,-44.80835724,-46.4878006
1571.95,-54.17253113,-44.59218597,-46.35518646
1571.96,-54.35830307,-44.47732925,-46.46517181
1571.97,-54.61779785,-44.45864105,-46.56487656
1571.98,-54.89599991,-44.38636398,-46.45054626
1571.99,-55.19025803,-44.35917282,-46.35464478
1572,-55.59582901,-44.34027481,-46.5014801
1572.01,-55.97263336,-44.32239151,-46.48733521
1572.02,-56.3291626,-44.3526001,-46.40542603
1572.03,-56.66383362,-44.44657135,-46.44082642
1572.04,-57.0544281,-44.52036667,-46.52990723
1572.05,-57.60915756,-44.76495361,-46.47528458
1572.06,-58.14784241,-44.98300171,-46.41750336
1572.07,-58.47579956,-45.04264832,-46.53110504
1572.08,-58.97158432,-45.39954376,-46.62565613
1572.09,-59.48709106,-45.8853035,-46.71218491
1572.1,-59.82572937,-46.10037231,-46.80735016
1572.11,-60.12357712,-46.39569473,-46.92925644
1572.12,-60.33745193,-46.88271713,-47.00435257
1572.13,-60.4192276,-47.25359344,-47.00462341
1572.14,-60.24164581,-47.4752655,-47.21742249
1572.15,-59.95895767,-47.89415741,-47.46395493
1572.16,-59.26544952,-48.11203003,-47.50375366
1572.17,-58.84408569,-48.13097763,-47.46223068
1572.18,-58.29064941,-48.23478699,-47.67617035
1572.19,-57.40830612,-48.17356873,-47.98896408
1572.2,-56.99368286,-48.36690903,-48.08700562
1572.21,-56.36931229,-48.39352417,-48.04161072
1572.22,-55.59656143,-48.00565338,-48.18701935
1572.23,-55.06157303,-47.78887939,-48.24975967
1572.24,-54.64576721,-47.70476913,-48.23049545
