wav,TE0,TE1,ref,TE0 Norm,TE1 Norm,Sum,,,
1571.22,-45.68294144,-45.4438324,-41.7710393,-3.911902135,-3.672793096,-0.780402291,,,
1571.23,-45.51169968,-45.3108902,-41.74481707,-3.766882604,-3.566073125,-0.65501738,,,
1571.24,-45.40870285,-45.23777008,-41.64511615,-3.763586705,-3.592653936,-0.666979456,,,
1571.25,-45.52679062,-45.39356232,-41.5418027,-3.98498792,-3.851759618,-0.907562953,,,
1571.26,-45.43042755,-45.31220627,-41.47565585,-3.954771703,-3.83655042,-0.884958848,,,
1571.27,-45.23905563,-45.14221573,-41.54356127,-3.695494359,-3.598654454,-0.636504536,,,
1571.28,-45.30236053,-45.1962204,-41.41255313,-3.889807408,-3.783667272,-0.826113138,,,
1571.29,-45.33343124,-45.21409225,-41.30423861,-4.029192632,-3.909853643,-0.958813282,,,
1571.3,-45.17560959,-45.08115387,-41.39675265,-3.778856938,-3.684401219,-0.721072335,,,
1571.31,-45.14699936,-45.07987213,-41.31724673,-3.829752629,-3.762625402,-0.785759365,,,
1571.32,-45.11547089,-45.13265228,-41.21233874,-3.903132146,-3.920313542,-0.901414391,,,
1571.33,-45.04805756,-45.1304245,-41.37569552,-3.672362035,-3.754728978,-0.703050285,,,
1571.34,-45.04011917,-45.15352631,-41.51352435,-3.526594823,-3.640001958,-0.57262827,,,
1571.35,-44.89326477,-45.18798065,-41.5241788,-3.369085973,-3.663801854,-0.503644478,,,
1571.36,-44.78126526,-45.21733093,-41.60723239,-3.174032872,-3.610098546,-0.376294999,,,
1571.37,-44.81414032,-45.27120972,-41.73334628,-3.080794042,-3.537863439,-0.293018573,,,
1571.38,-44.63568115,-45.32139587,-41.82580691,-2.809874242,-3.495588964,-0.128912102,,,
1571.39,-44.41856384,-45.36616516,-41.91182452,-2.506739324,-3.454340642,0.055553896,,,
1571.4,-44.4807663,-45.59319305,-42.04752474,-2.433241552,-3.545668309,0.056365999,,,
1571.41,-44.32698822,-45.75911713,-42.233846,-2.093142217,-3.525271123,0.25986007,,,
1571.42,-44.16341782,-45.801548,-42.43206149,-1.731356328,-3.369486516,0.536661454,,,
1571.43,-44.15761948,-46.05830383,-42.49130374,-1.66631574,-3.567000096,0.496801675,,,
1571.44,-44.18940353,-46.35190201,-42.55727511,-1.632128423,-3.794626897,0.430151964,,,
1571.45,-43.99851227,-46.46565247,-42.78255206,-1.21596021,-3.683100408,0.733655046,,,
1571.46,-43.95635986,-46.74215317,-42.93983584,-1.016524022,-3.802317327,0.820520959,,,
1571.47,-44.04714584,-47.08030319,-42.66767626,-1.379469579,-4.412626927,0.37383724,,,
1571.48,-44.05381775,-47.25215912,-42.83797579,-1.215841954,-4.414183324,0.483290416,,,
1571.49,-43.94429779,-47.46557999,-42.99096041,-0.953337377,-4.474619573,0.643838132,,,
1571.5,-43.95030975,-47.86009216,-42.89230853,-1.058001226,-4.967783635,0.423284031,,,
1571.51,-43.87966919,-48.09894943,-42.93843966,-0.941229528,-5.160509771,0.452854904,,,
1571.52,-43.9605484,-48.3019104,-42.93929797,-1.021250432,-5.362612432,0.339653533,,,
1571.53,-43.88366699,-48.58585739,-42.75645953,-1.127207463,-5.829397863,0.139538552,,,
1571.54,-43.72673798,-48.69312668,-42.51946002,-1.207277959,-6.173666661,-0.005868488,,,
1571.55,-43.88554764,-49.00291443,-42.33729678,-1.548250859,-6.66561765,-0.38284999,,,
1571.56,-43.92671585,-49.29259872,-42.23118716,-1.695528691,-7.061411565,-0.587350632,,,
1571.57,-43.69962311,-49.23701096,-42.07542926,-1.624193853,-7.1615817,-0.55405436,,,
1571.58,-43.7695694,-49.38473129,-41.84562426,-1.923945134,-7.53910703,-0.870672809,,,
1571.59,-43.93933105,-49.60903931,-41.54430514,-2.395025914,-8.064734166,-1.353442719,,,
1571.6,-43.87960815,-49.64855576,-41.38614779,-2.493460363,-8.262407964,-1.472849679,,,
1571.61,-43.96009064,-49.73609543,-41.39448291,-2.565607732,-8.341612523,-1.546474104,,,
1571.62,-44.02501678,-49.85084152,-40.99008685,-3.034929937,-8.860754674,-2.026169667,,,
1571.63,-44.03908157,-49.9230957,-40.81712847,-3.221953099,-9.105967229,-2.22519,,,
1571.64,-43.87906265,-49.90357971,-40.76160937,-3.117453282,-9.141970342,-2.149136299,,,
1571.65,-43.91518402,-49.94339752,-40.60434085,-3.310843175,-9.339056676,-2.343264695,,,
1571.66,-43.88092422,-49.9469986,-40.44080096,-3.440123265,-9.506197637,-2.480080014,,,
1571.67,-43.75811386,-49.96778488,-40.4714635,-3.286650365,-9.496321385,-2.354711685,,,
1571.68,-43.53090668,-49.96351242,-40.34805804,-3.182848638,-9.615454381,-2.293081995,,,
1571.69,-43.38737869,-50.01002884,-40.20814639,-3.179232305,-9.801882451,-2.324049911,,,
1571.7,-43.34689331,-50.11088943,-40.1322568,-3.21463651,-9.978632634,-2.384382717,,,
1571.71,-43.42882156,-50.24343109,-40.12806445,-3.300757115,-10.11536664,-2.479268294,,,
1571.72,-42.98151398,-50.22227097,-40.06604129,-2.915472692,-10.15622968,-2.1645081,,,
1571.73,-42.82787323,-50.33139038,-40.06818133,-2.759691899,-10.26320905,-2.049404208,,,
1571.74,-42.8850708,-50.56258011,-40.08362323,-2.801447576,-10.47895688,-2.116968721,,,
1571.75,-42.69602966,-50.6676445,-40.12044268,-2.57558698,-10.54720182,-1.932772381,,,
1571.76,-42.55739212,-50.78644943,-40.21711093,-2.340281194,-10.56933851,-1.731993202,,,
1571.77,-42.53081512,-51.04194641,-40.18590289,-2.344912236,-10.85604352,-1.772466224,,,
1571.78,-42.41908646,-51.34296799,-40.2377637,-2.181322759,-11.10520429,-1.657775544,,,
1571.79,-42.24104691,-51.551651,-40.45808535,-1.782961553,-11.09356565,-1.301639716,,,
1571.8,-42.15263367,-51.87641144,-40.51235324,-1.640280431,-11.3640582,-1.200503783,,,
1571.81,-42.14085388,-52.09243774,-40.47063571,-1.670218175,-11.62180204,-1.251867485,,,
1571.82,-42.02882385,-52.29846191,-40.83380252,-1.195021337,-11.4646594,-0.804926866,,,
1571.83,-41.97794342,-52.58473206,-41.02694445,-0.950998967,-11.5577876,-0.588862059,,,
1571.84,-42.01407242,-52.9646759,-41.09133273,-0.92273969,-11.87334318,-0.587129308,,,
1571.85,-42.03502274,-53.33807755,-41.22259646,-0.812426274,-12.11548108,-0.502064428,,,
1571.86,-42.09421158,-53.67047119,-41.45637637,-0.63783521,-12.21409482,-0.345774276,,,
1571.87,-42.11739349,-53.91835022,-41.54510623,-0.572287267,-12.37324399,-0.294492001,,,
1571.88,-42.19923019,-54.26308441,-41.73166018,-0.467570012,-12.53142423,-0.20560997,,,
1571.89,-42.38711548,-54.66727448,-41.99379092,-0.393324559,-12.67348356,-0.143733462,,,
1571.9,-42.45840073,-54.94200897,-42.23161822,-0.226782506,-12.71039075,0.011693733,,,
1571.91,-42.41576385,-55.16072083,-42.43885546,0.023091609,-12.72186536,0.247994452,,,
1571.92,-42.75520325,-55.61091614,-42.63799411,-0.117209142,-12.97292203,0.102171261,,,
1571.93,-42.95627594,-55.9000473,-42.82329684,-0.1329791,-13.07675046,0.082105135,,,
1571.94,-42.89500427,-56.07104874,-43.13977938,0.244775111,-12.93126935,0.448917303,,,
1571.95,-42.97824478,-56.26956177,-43.38585406,0.407609279,-12.88370771,0.606524891,,,
1571.96,-43.16232681,-56.49838257,-43.41761523,0.255288417,-13.08076734,0.452210946,,,
1571.97,-43.24517059,-56.70240402,-43.74335986,0.498189265,-12.95904416,0.689810951,,,
1571.98,-43.37119675,-56.80813217,-43.97386676,0.602670009,-12.83426542,0.795169785,,,
1571.99,-43.54844284,-56.9204483,-43.85373812,0.305295283,-13.06671018,0.500630434,,,
1572,-43.65404129,-56.96206284,-44.00259143,0.348550135,-12.95947141,0.546719275,,,
1572.01,-43.72330093,-56.99292755,-44.17265444,0.449353511,-12.82027311,0.649242498,,,
1572.02,-43.73826599,-56.98272705,-44.04983264,0.311566646,-12.93289441,0.512590793,,,
1572.03,-43.64694214,-56.97120667,-43.8442319,0.19728976,-13.12697477,0.394735678,,,
1572.04,-43.79053879,-56.9605484,-43.85452777,0.063988978,-13.10602063,0.268408461,,,
1572.05,-43.78192139,-56.98481369,-43.78593951,0.004018123,-13.19887418,0.206931149,,,
1572.06,-43.59776306,-56.96513367,-43.73877078,0.141007716,-13.22636289,0.336546816,,,
1572.07,-43.49484253,-56.95794678,-43.51940661,0.024564082,-13.43854017,0.215932528,,,
1572.08,-43.35342026,-56.98708344,-43.23006182,-0.123358434,-13.75702161,0.060794155,,,
1572.09,-43.00234985,-56.91685104,-43.2770093,0.274659449,-13.63984174,0.44750697,,,
1572.1,-42.88796616,-56.94934464,-43.16517001,0.277203853,-13.78417463,0.444412679,,,
1572.11,-42.88317871,-56.92808533,-42.79924517,-0.083933538,-14.12884015,0.083898559,,,
1572.12,-42.68836975,-56.93404007,-42.758035,0.069665248,-14.17600507,0.230053729,,,
1572.13,-42.49419785,-56.87313461,-42.74120837,0.247010524,-14.13192624,0.402637912,,,
1572.14,-42.48265076,-56.80622101,-42.60906726,0.126416499,-14.19715375,0.284004826,,,
1572.15,-42.43528366,-56.75933075,-42.48771029,0.052426631,-14.27162046,0.209997966,,,
1572.16,-42.44374466,-56.72434998,-42.41383105,-0.02991361,-14.31051893,0.129213125,,,
1572.17,-42.35148621,-56.55326843,-42.34949237,-0.00199384,-14.20377607,0.159993673,,,
1572.18,-42.23305511,-56.31461716,-42.27893573,0.04588061,-14.03568143,0.212328816,,,
1572.19,-42.28540802,-56.13010406,-42.32979327,0.044385249,-13.8003108,0.219977566,,,
1572.2,-42.27301025,-55.89487457,-42.39592486,0.122914607,-13.49894971,0.307557679,,,
1572.21,-42.10319519,-55.38959885,-42.31693011,0.213734919,-13.07266874,0.412870615,,,
1572.22,-42.1728363,-55.03107452,-42.30553942,0.13270312,-12.7255351,0.35195916,,,
1572.23,-42.28538895,-54.67553329,-42.41428118,0.128892238,-12.26125211,0.372413518,,,
1572.24,-42.16762924,-54.17274857,-42.51315051,0.345521266,-11.65959806,0.610941354,,,
1572.25,-42.15621567,-53.75785828,-42.6501668,0.493951136,-11.10769147,0.784365711,,,
1572.26,-42.27935791,-53.40079117,-42.59471636,0.315358455,-10.8060748,0.638493499,,,
1572.27,-42.32881165,-52.9682312,-42.76292163,0.43410998,-10.20530958,0.793645314,,,
1572.28,-42.4174118,-52.48379517,-43.03547412,0.618062312,-9.44832105,1.025996068,,,
1572.29,-42.69046021,-52.18310165,-43.00267916,0.312218959,-9.18042249,0.774797988,,,
1572.3,-42.8028717,-51.89600372,-43.06683856,0.263966853,-8.829165166,0.768621268,,,
1572.31,-42.85949707,-51.629776,-43.41743975,0.557942683,-8.212336248,1.099210241,,,
1572.32,-43.03978348,-51.34715271,-43.45270663,0.412923152,-7.89444608,1.011055878,,,
1572.33,-43.22662735,-51.15781021,-43.40192538,0.17529803,-7.755884832,0.823697664,,,
1572.34,-43.35882568,-51.00130844,-43.51022464,0.151398951,-7.491083806,0.841002817,,,
1572.35,-43.51675797,-50.96703339,-43.72870761,0.211949641,-7.23832578,0.930312149,,,
1572.36,-43.41379166,-50.80163193,-43.73984652,0.326054866,-7.061785405,1.053993987,,,
1572.37,-43.56272507,-50.74727249,-43.80007678,0.23735171,-6.947195714,0.997290647,,,
1572.38,-43.75765991,-50.719944,-43.86679583,0.10913592,-6.853148168,0.905529742,,,
1572.39,-43.66616058,-50.6375885,-43.9164136,0.250253016,-6.721174901,1.045116175,,,
1572.4,-43.66374207,-50.54800797,-43.98619586,0.322453792,-6.561812108,1.132017322,,,
1572.41,-43.90081024,-50.56036758,-44.11200076,0.211190516,-6.448366826,1.059799172,,,
1572.42,-43.84164429,-50.50095367,-44.22183734,0.380193049,-6.279116338,1.228845717,,,
1572.43,-43.75898361,-50.3548584,-44.40599185,0.647008235,-5.948866552,1.506988533,,,
1572.44,-43.84854507,-50.34558487,-44.43950396,0.590958888,-5.906080907,1.468860917,,,
1572.45,-43.95578003,-50.34636307,-44.51048785,0.55470782,-5.835875219,1.452289998,,,
1572.46,-43.86244965,-50.17961884,-44.73650485,0.874055201,-5.443113988,1.785439539,,,
1572.47,-43.8586235,-50.06748962,-44.75314456,0.894521052,-5.314345067,1.826615191,,,
1572.48,-43.91362762,-49.96458817,-44.6069234,0.693295771,-5.357664769,1.656340732,,,
1572.49,-43.91099167,-49.80684662,-44.51158267,0.600590999,-5.295263951,1.594928419,,,
1572.5,-43.93228912,-49.79835892,-44.53550845,0.603219325,-5.262850469,1.603668489,,,
1572.51,-43.79946899,-49.5736084,-44.37806063,0.578591639,-5.195547765,1.598115504,,,
1572.52,-43.75144196,-49.40219879,-44.12630969,0.374867732,-5.275889104,1.420499091,,,
1572.53,-43.89907074,-49.29184341,-44.02045947,0.121388728,-5.271383947,1.223525357,,,
1572.54,-43.83016968,-49.0367012,-43.75363665,-0.076533025,-5.28306455,1.068046614,,,
1572.55,-43.80329132,-48.84729004,-43.64855319,-0.154738134,-5.198736852,1.028042131,,,
1572.56,-43.91783524,-48.72846222,-43.29522448,-0.622610753,-5.433237737,0.616956488,,,
1572.57,-43.92445755,-48.6178894,-42.99556475,-0.928892797,-5.622324651,0.340070728,,,
1572.58,-43.90119553,-48.3868103,-43.03247195,-0.868723577,-5.354338353,0.453843191,,,
1572.59,-43.95702362,-48.25928497,-42.6563161,-1.300707524,-5.602968877,0.070749687,,,
1572.6,-44.06890488,-48.23899841,-42.26823168,-1.800673192,-5.970766729,-0.393027668,,,
1572.61,-44.07218552,-48.08101654,-42.17661792,-1.895567601,-5.904398625,-0.442675752,,,
1572.62,-44.17116165,-47.92705536,-42.04374438,-2.127417272,-5.883310979,-0.601095646,,,
1572.63,-44.29038239,-47.86849213,-41.81273394,-2.477648442,-6.055758184,-0.897880777,,,
1572.64,-44.35704041,-47.73503113,-41.73972445,-2.617315953,-5.995306676,-0.975541254,,,
1572.65,-44.40335083,-47.68911362,-41.65613681,-2.747214025,-6.032976812,-1.076194942,,,
1572.66,-44.48891068,-47.61538696,-41.49155551,-2.997355168,-6.123831456,-1.274823745,,,
1572.67,-44.55327988,-47.60879517,-41.35689288,-3.196386998,-6.251902288,-1.450493941,,,
1572.68,-44.67617035,-47.61018372,-41.39618807,-3.279982274,-6.213995641,-1.49349164,,,
1572.69,-44.63329697,-47.54016113,-41.38827258,-3.245024388,-6.151888555,-1.449358756,,,
1572.7,-44.58084106,-47.41430664,-41.38655596,-3.1942851,-6.027750676,-1.373624103,,,
1572.71,-44.76387787,-47.45249176,-41.34295016,-3.420927709,-6.1095416,-1.550117544,,,
1572.72,-44.84083176,-47.43881989,-41.38266116,-3.458170598,-6.056158727,-1.555426621,,,
1572.73,-44.73280334,-47.26709366,-41.51693087,-3.215872472,-5.750162786,-1.290424388,,,
1572.74,-44.86080933,-47.33077621,-41.65279132,-3.20801801,-5.677984899,-1.259424899,,,
1572.75,-45.03059387,-47.43174362,-41.53545886,-3.495135015,-5.896284764,-1.521536427,,,
1572.76,-45.05015564,-47.37823105,-41.78167468,-3.268480962,-5.596556371,-1.268053233,,,
1572.77,-45.11917496,-47.24068069,-41.95185977,-3.16731519,-5.288820928,-1.089492945,,,
1572.78,-45.28691483,-47.27303696,-41.87752658,-3.40938825,-5.395510381,-1.279588124,,,
1572.79,-45.42490005,-47.29481888,-42.16060763,-3.264292424,-5.134211248,-1.089079656,,,
1572.8,-45.52766418,-47.22706604,-42.46883517,-3.058829015,-4.75823087,-0.815632583,,,
1572.81,-45.61019135,-47.19408035,-42.48316699,-3.127024358,-4.710913365,-0.836859246,,,
1572.82,-45.70851898,-47.19932938,-42.56618243,-3.142336553,-4.633146947,-0.813784282,,,
1572.83,-45.89434814,-47.22384644,-42.791673,-3.102675145,-4.432173436,-0.706447125,,,
1572.84,-46.09142303,-47.33703613,-42.89675265,-3.194670385,-4.440283483,-0.762671953,,,
1572.85,-46.14353943,-47.20266342,-42.88753253,-3.256006902,-4.315130895,-0.743062257,,,
1572.86,-46.37425613,-47.23955154,-42.99946719,-3.374788945,-4.240084355,-0.775621886,,,
1572.87,-46.61955643,-47.17404175,-43.11261111,-3.506945317,-4.061430638,-0.765044789,,,
1572.88,-46.69607925,-47.12342834,-43.14218646,-3.553892797,-3.981241887,-0.75201307,,,
1572.89,-47.01031113,-47.10916519,-43.18155032,-3.828760808,-3.927614873,-0.867606626,,,
1572.9,-47.28820801,-47.1202507,-43.08719378,-4.201014226,-4.03305692,-1.105923728,,,
1572.91,-47.39443588,-46.94234848,-43.20519763,-4.189238256,-3.737150853,-0.947014636,,,
1572.92,-47.60046387,-46.8086319,-43.34721881,-4.253245061,-3.461413091,-0.829007611,,,
1572.93,-47.91838455,-46.88913345,-43.31155139,-4.606833165,-3.577582067,-1.05148798,,,
1572.94,-48.1127739,-46.79528809,-43.26189547,-4.850878423,-3.533392614,-1.132066522,,,
1572.95,-48.02683258,-46.52367401,-43.43991976,-4.586912816,-3.083754247,-0.760322392,,,
1572.96,-48.16705704,-46.40485382,-43.42506915,-4.741987889,-2.979784673,-0.761813381,,,
1572.97,-48.27148819,-46.23657608,-43.45791369,-4.813574498,-2.778662389,-0.667709306,,,
1572.98,-48.40253067,-46.25684357,-43.52182513,-4.880705541,-2.735018438,-0.666375256,,,
1572.99,-48.40511322,-46.08423615,-43.50088244,-4.904230779,-2.583353704,-0.580267646,,,
1573,-48.33152771,-45.71839905,-43.39494448,-4.936583226,-2.323454564,-0.426075706,,,
1573.01,-48.41545486,-45.66363907,-43.34264117,-5.072813695,-2.320997899,-0.472203399,,,
1573.02,-48.5633049,-45.57536697,-43.22093707,-5.342367833,-2.354429906,-0.586050505,,,
1573.03,-48.59860611,-45.41256332,-43.12032443,-5.478281682,-2.292238896,-0.589120653,,,
1573.04,-48.46792603,-45.19621277,-42.91896945,-5.548956578,-2.277243322,-0.601732013,,,
1573.05,-48.5777626,-45.22808838,-42.70816928,-5.869593328,-2.519919103,-0.869210673,,,
1573.06,-48.56966019,-45.14129257,-42.56057864,-6.009081548,-2.580713933,-0.954734536,,,
1573.07,-48.57070541,-45.05355453,-42.67610293,-5.894602483,-2.377451604,-0.779004393,,,
1573.08,-48.69261932,-45.05960846,-42.36683398,-6.325785344,-2.69277448,-1.129674851,,,
1573.09,-48.76290131,-45.0901413,-42.23674899,-6.526152318,-2.853392308,-1.302269168,,,
1573.1,-48.75428772,-45.03292084,-42.29125338,-6.463034337,-2.741667455,-1.205085779,,,
1573.11,-48.85696793,-45.07095718,-42.18913012,-6.667837804,-2.881827062,-1.364408322,,,
1573.12,-48.96773911,-45.12511826,-42.08670932,-6.88102979,-3.03840894,-1.53760726,,,
1573.13,-49.0693512,-45.12234879,-42.03168231,-7.037668889,-3.090666478,-1.620104955,,,
1573.14,-49.15452194,-45.17424774,-42.10373431,-7.050787633,-3.070513433,-1.609482805,,,
1573.15,-49.31856155,-45.23257065,-42.06148272,-7.257078832,-3.171087926,-1.739996078,,,
1573.16,-49.55422211,-45.32363129,-42.03843432,-7.515787786,-3.285196965,-1.894215222,,,
1573.17,-49.8175621,-45.5030632,-42.09077197,-7.726790135,-3.412291234,-2.044144391,,,
1573.18,-49.93391037,-45.38093948,-42.12388735,-7.810023015,-3.257052129,-1.952067601,,,
1573.19,-50.16291809,-45.49126053,-42.19213992,-7.970778173,-3.29912061,-2.024629731,,,
1573.2,-50.5653801,-45.80619049,-42.26391345,-8.301466649,-3.542277043,-2.28988082,,,
1573.21,-50.81535339,-45.83231354,-42.37232714,-8.44302625,-3.459986394,-2.262595138,,,
1573.22,-50.98106384,-45.8350563,-42.57571917,-8.40534467,-3.259337133,-2.100660028,,,
1573.23,-51.22473907,-45.98696518,-42.68518191,-8.539557164,-3.301783269,-2.164421891,,,
1573.24,-51.63955688,-46.18991852,-42.85330706,-8.786249822,-3.336611455,-2.247155814,,,
1573.25,-51.83444595,-46.09326172,-43.184583,-8.64986295,-2.908678716,-1.882238768,,,
1573.26,-52.18349075,-46.06797028,-43.45299273,-8.730498021,-2.614977544,-1.664696283,,,
1573.27,-52.54347992,-46.16664886,-43.44145327,-9.102026647,-2.725195592,-1.825042379,,,
1573.28,-52.73571014,-46.10848999,-43.95101672,-8.784693425,-2.157473271,-1.303107358,,,
1573.29,-53.06167984,-46.07969284,-44.30469638,-8.756983464,-1.774996465,-0.981897545,,,
1573.3,-53.47410202,-45.98705292,-44.43776065,-9.036341375,-1.549292272,-0.836515948,,,
1573.31,-53.91173172,-45.89548874,-44.74068957,-9.17104215,-1.154799169,-0.518097395,,,
1573.32,-54.34880447,-46.00441742,-45.07353717,-9.275267308,-0.930880254,-0.33749266,,,
1573.33,-54.63208771,-45.7976532,-45.31769686,-9.314390844,-0.479956334,0.05384245,,,
1573.34,-54.92282486,-45.59501266,-45.38438922,-9.538435643,-0.210623448,0.268896324,,,
1573.35,-55.22872162,-45.56646347,-45.47940188,-9.749319738,-0.087061589,0.358677713,,,
1573.36,-55.53811264,-45.39299393,-45.58879977,-9.949312871,0.195805842,0.596738644,,,
1573.37,-55.79118347,-45.24058533,-45.73346453,-10.05771894,0.492879207,0.859538387,,,
1573.38,-56.08562851,-45.28106689,-45.69897967,-10.38664884,0.417912776,0.764554462,,,
1573.39,-56.41691208,-45.23446655,-45.57491809,-10.84199399,0.340451533,0.659240168,,,
1573.4,-56.67814636,-45.07901001,-45.63900119,-11.03914518,0.559991176,0.850567907,,,
1573.41,-56.98386383,-45.0371933,-45.56875735,-11.41510648,0.531564052,0.800471308,,,
1573.42,-57.47540283,-45.10908127,-45.55507022,-11.92033262,0.445988948,0.690812652,,,
1573.43,-57.77342987,-45.01049805,-45.55341082,-12.22001905,0.542912776,0.766910248,,,
1573.44,-58.15099335,-44.97583008,-45.54433947,-12.60665387,0.568509395,0.772692053,,,
1573.45,-58.65627289,-44.929142,-45.38945513,-13.26681775,0.460313136,0.640625054,,,
1573.46,-59.17165756,-44.92828751,-45.34296542,-13.82869214,0.414677913,0.575149816,,,
1573.47,-59.7069931,-45.05467224,-45.37681323,-14.33017988,0.322140986,0.468431832,,,
1573.48,-60.13568497,-45.0284729,-45.29401522,-14.84166974,0.265542323,0.397504146,,,
1573.49,-60.47534943,-44.90173721,-45.21001559,-15.26533384,0.308278376,0.426984808,,,
1573.5,-60.8484726,-44.99484253,-45.06971102,-15.77876157,0.074868495,0.186256899,,,
1573.51,-61.03595734,-45.07152939,-44.90655642,-16.12940091,-0.164972966,-0.056355585,,,
1573.52,-61.14131927,-45.06021118,-44.76955157,-16.37176771,-0.290659612,-0.184886781,,,
1573.53,-61.16396713,-45.18397522,-44.50591021,-16.65805692,-0.678065007,-0.569831383,,,
1573.54,-61.14251709,-45.33103943,-44.1761716,-16.96634549,-1.154867833,-1.042406981,,,
1573.55,-60.95349884,-45.29197693,-44.14370471,-16.80979413,-1.148272222,-1.031912904,,,
1573.56,-60.61406708,-45.37254715,-44.08368426,-16.53038282,-1.288862889,-1.160860964,,,
1573.57,-60.37308121,-45.52191162,-43.77315264,-16.59992856,-1.748758977,-1.608910999,,,
1573.58,-59.91942978,-45.57139206,-43.76516467,-16.15426511,-1.806227391,-1.649508613,,,
1573.59,-59.30950165,-45.55834961,-43.76357394,-15.54592771,-1.79477567,-1.615438063,,,
1573.6,-58.81625366,-45.63143158,-43.64958316,-15.16667051,-1.981848424,-1.778108893,,,
1573.61,-58.31726074,-45.67116547,-43.56358462,-14.75367612,-2.107580846,-1.877634384,,,
1573.62,-57.900177,-45.66435242,-43.50950366,-14.39067334,-2.15484876,-1.902769606,,,
1573.63,-57.57884979,-45.70745468,-43.4627965,-14.11605329,-2.244658177,-1.971194365,,,
1573.64,-57.20906448,-45.68008804,-43.4235242,-13.78554029,-2.256563848,-1.961412004,,,
1573.65,-56.90642548,-45.7963829,-43.4242261,-13.48219938,-2.372156804,-2.048204008,,,
1573.66,-56.65981674,-45.90845108,-43.44778186,-13.21203489,-2.460669225,-2.109923461,,,
1573.67,-56.28149796,-45.73813248,-43.39151889,-12.88997907,-2.346613591,-1.979368401,,,
1573.68,-55.96852493,-45.789711,-43.35372286,-12.61480207,-2.435988134,-2.038016258,,,
1573.69,-55.81587982,-45.99954987,-43.29196673,-12.52391309,-2.707583135,-2.276634301,,,
1573.7,-55.6032486,-46.00880814,-43.29611331,-12.30713529,-2.712694829,-2.260293515,,,
1573.71,-55.40105438,-46.07223892,-43.45326358,-11.94779081,-2.618975347,-2.139560441,,,
1573.72,-55.23281479,-46.06342316,-43.36559802,-11.86721677,-2.697825139,-2.201471592,,,
1573.73,-55.09311676,-46.12918854,-43.47108203,-11.62203473,-2.658106511,-2.139088788,,,
1573.74,-54.91703033,-46.15183258,-43.73601275,-11.18101758,-2.415819829,-1.873956562,,,
1573.75,-54.76165771,-46.22298431,-43.7994855,-10.96217222,-2.423498815,-1.854444622,,,
1573.76,-54.64845657,-46.3654747,-43.93615847,-10.7122981,-2.429316228,-1.828038092,,,
1573.77,-54.56675339,-46.33058929,-44.22347384,-10.34327955,-2.107115453,-1.499755636,,,
1573.78,-54.50796509,-46.26159286,-44.3181737,-10.18979139,-1.943419164,-1.337390261,,,
1573.79,-54.45153809,-46.1841507,-44.4346593,-10.01687879,-1.749491399,-1.146193856,,,
1573.8,-54.41408157,-46.25352097,-44.63248187,-9.781599706,-1.621039098,-1.003737186,,,
1573.81,-54.46513367,-46.39640045,-44.92158251,-9.543551152,-1.474817937,-0.845236789,,,
1573.82,-54.30340195,-46.22794342,-45.00795108,-9.295450872,-1.219992345,-0.591318161,,,
1573.83,-54.15750122,-46.16640091,-45.10878497,-9.048716252,-1.057615941,-0.417476984,,,
1573.84,-54.11511993,-46.15946198,-45.12671405,-8.988405889,-1.03274793,-0.387734493,,,
1573.85,-53.90219879,-46.10791779,-45.13961535,-8.76258344,-0.968302434,-0.300656313,,,
1573.86,-53.56933975,-45.96580124,-45.21013003,-8.359209722,-0.755671208,-0.06032755,,,
1573.87,-53.42513275,-45.97935867,-45.10505419,-8.320078557,-0.874304479,-0.155255426,,,
1573.88,-53.16753387,-45.95407867,-44.9518941,-8.215639775,-1.002184575,-0.246873206,,,
1573.89,-52.66986084,-45.81138229,-45.00940448,-7.660456365,-0.801977819,0.01198208,,,
1573.9,-52.31846237,-45.76152039,-44.90135318,-7.417109197,-0.860167211,0.006832927,,,
1573.91,-52.11032486,-45.81987762,-44.54999285,-7.560332006,-1.269884771,-0.353429404,,,
1573.92,-51.66033173,-45.65992355,-44.60281878,-7.057512944,-1.057104772,-0.083958776,,,
1573.93,-51.25039673,-45.63037109,-44.44574481,-6.804651921,-1.184626287,-0.132400935,,,
1573.94,-50.79737091,-45.57017517,-44.05312091,-6.744250005,-1.517054265,-0.377253372,,,
1573.95,-50.40632629,-45.57051849,-43.81716662,-6.589159673,-1.753351873,-0.520023472,,,
1573.96,-50.25871277,-45.58438492,-43.63612109,-6.62259168,-1.948263829,-0.67445191,,,
1573.97,-49.97685623,-45.63389587,-43.43225222,-6.544604009,-2.201643651,-0.841169607,,,
1573.98,-49.65991211,-45.68186188,-43.16898471,-6.490927404,-2.512877172,-1.051211099,,,
1573.99,-49.43366623,-45.82226181,-42.96961337,-6.464052861,-2.852648442,-1.283006582,,,
1574,-49.23168945,-45.88796997,-42.74247103,-6.489218419,-3.145498937,-1.492906735,,,
1574.01,-49.01161575,-45.84039307,-42.64673358,-6.364882177,-3.19365949,-1.485728028,,,
1574.02,-48.86597824,-46.06309509,-42.42059832,-6.445379918,-3.64249677,-1.811338793,,,
1574.03,-48.7542038,-46.26032257,-42.15192156,-6.602282231,-4.108401006,-2.168438448,,,
1574.04,-48.51114655,-46.33617401,-42.18336611,-6.327780431,-4.152807897,-2.095238822,,,
